run,strategy,t,ndcg,rd,lss,ptkr,conv,sigma
7,LCB,49,0.9997612167351825,0.21000000000000002,1.0,0.0,0.55,0.014269544824634823
7,LCB,50,0.9996962182111396,0.205,1.0,0.0,0.6,0.014126448280440334
7,LCB,51,0.999631917151031,0.21000000000000002,1.0,0.0,0.55,0.013987572123604705
7,LCB,52,0.9997410438133217,0.225,1.0,0.0,0.55,0.013852712896188304
7,LCB,53,0.9996018019342052,0.195,1.0,0.0,0.65,0.013721680612390447
7,LCB,54,0.9996683174797154,0.205,1.0,0.0,0.6,0.013594297632883315
7,LCB,55,0.9997855112685972,0.25,1.0,0.0,0.75,0.013470397652008118
7,LCB,56,0.9996959965007068,0.215,1.0,0.0,0.65,0.013349824784699543
7,LCB,57,0.9997139250091932,0.215,1.0,0.0,0.5,0.013232432741736928
7,LCB,58,0.9996982150356498,0.21000000000000002,1.0,0.0,0.55,0.013118084083398785
7,LCB,59,0.9996992101904615,0.24500000000000002,1.0,0.0,0.65,0.013006649542861801
7,LCB,60,0.9996631782999008,0.22000000000000003,1.0,0.0,0.6,0.012898007411770435
7,Tiered,0,0.9994276945026911,0.0,1.0,0.0,0.0,0.29999999999999993
7,Tiered,1,0.9994276945026911,0.0,1.0,0.0,0.0,0.0948683298050514
7,Tiered,2,0.9994276945026911,0.0,1.0,0.0,0.0,0.06882472016116851
7,Tiered,3,0.9994276945026911,0.0,1.0,0.0,0.0,0.056694670951384085
7,Tiered,4,0.9994276945026911,0.0,1.0,0.0,0.0,0.049319696191607185
7,Tiered,5,0.9994276945026911,0.0,1.0,0.0,0.0,0.04423258684646915
7,Tiered,6,0.9994276945026911,0.0,1.0,0.0,0.0,0.040451991747794534
7,Tiered,7,0.9994276945026911,0.0,1.0,0.0,0.0,0.0375
7,Tiered,8,0.9994276945026911,0.0,1.0,0.0,0.0,0.03511234415883917
7,Tiered,9,0.9994276945026911,0.0,1.0,0.0,0.0,0.03312945782245395
7,Tiered,10,0.9994276945026911,0.0,1.0,0.0,0.0,0.031448545101657545
7,Tiered,11,0.9994276945026911,0.0,1.0,0.0,0.0,0.030000000000000006
7,Tiered,12,0.9994276945026911,0.0,1.0,0.0,0.0,0.028734788556634548
7,Tiered,13,0.9994276945026911,0.0,1.0,0.0,0.0,0.027617238536949706
7,Tiered,14,0.9994276945026911,0.0,1.0,0.0,0.0,0.026620695282483415
7,Tiered,15,0.9994276945026911,0.0,1.0,0.0,0.0,0.02572478777137633
7,Tiered,16,0.9994276945026911,0.0,1.0,0.0,0.0,0.024913643956121993
7,Tiered,17,0.9994276945026911,0.0,1.0,0.0,0.0,0.02417468892076141
7,Tiered,18,0.9994276945026911,0.0,1.0,0.0,0.0,0.023497813499638733
7,Tiered,19,0.9994276945026911,0.0,1.0,0.0,0.0,0.022874785549890704
7,Tiered,20,0.999826877484038,0.04,1.0,0.0,0.6,0.02229882438741499
7,Tiered,21,0.9995387020236114,0.04,1.0,0.0,0.5,0.021764287503300346
7,Tiered,22,0.9998872400967487,0.06,1.0,0.0,0.65,0.021266436150250083
7,Tiered,23,0.9998542093507995,0.06000000000000001,1.0,0.0,0.6,0.02080125735844609
7,Tiered,24,0.9997902774987837,0.065,1.0,0.0,0.65,0.020365326999063918
7,Tiered,25,0.9996715494887572,0.02,1.0,0.0,0.8,0.01995570315713218
7,Tiered,26,0.9997859783570615,0.05500000000000001,1.0,0.0,0.5,0.019569842191603272
7,Tiered,27,0.9996529697210832,0.030000000000000006,1.0,0.0,0.45,0.0192055319899344
7,Tiered,28,0.9998347393001529,0.075,1.0,0.0,0.7,0.018860838403857945
7,Tiered,29,0.9996488024634115,0.10500000000000001,1.0,0.0,0.5,0.018534061896456462
7,Tiered,30,0.9995795786414492,0.025,1.0,0.0,0.65,0.01822370217692361
7,Tiered,31,0.9997874038218184,0.05500000000000001,1.0,0.0,0.65,0.017928429140015904
7,Tiered,32,0.9995979840546092,0.025,1.0,0.0,0.65,0.01764705882352941
7,Tiered,33,0.9996535739721505,0.06000000000000001,1.0,0.0,0.6,0.017378533390904772
7,Tiered,34,0.9996620632183759,0.034999999999999996,1.0,0.0,0.55,0.017121904366060488
7,Tiered,35,0.9996575046410683,0.034999999999999996,1.0,0.0,0.55,0.016876318513890362
7,Tiered,36,0.9997913373190576,0.05,1.0,0.0,0.7,0.016641005886756877
7,Tiered,37,0.9998348335219853,0.05,1.0,0.0,0.65,0.01641526965493749
7,Tiered,38,0.9996600407860978,0.05500000000000001,1.0,0.0,0.6,0.01619847741468117
7,Tiered,39,0.9997608341295724,0.06,1.0,0.0,0.55,0.015990053726670783
7,Tiered,40,0.9997094048094111,0.05,1.0,0.0,0.65,0.015789473684210527
7,Tiered,41,0.9999208727923582,0.06499999999999999,1.0,0.0,0.75,0.01559625734730109
7,Tiered,42,0.9999293697541962,0.065,1.0,0.0,0.65,0.015409964908125424
7,Tiered,43,0.999831542130775,0.05500000000000001,1.0,0.0,0.75,0.01523019247700429
7,Tiered,44,0.9996805321356801,0.03,1.0,0.0,0.65,0.01505656839685487
7,Tiered,45,0.9997876180800842,0.045,1.0,0.0,0.65,0.014888750009563956
7,Tiered,46,0.9999252242240886,0.06000000000000001,1.0,0.0,0.75,0.01472642081021448
7,Tiered,47,0.9995347804470951,0.015,1.0,0.0,0.75,0.014569287935358962
7,Tiered,48,0.9998264295274109,0.05,1.0,0.0,0.75,0.014417079939966385
7,Tiered,49,0.9997617821243822,0.045000000000000005,1.0,0.0,0.7,0.014269544824634823
7,Tiered,50,0.9998821203912435,0.05500000000000001,1.0,0.0,0.7,0.014126448280440334
7,Tiered,51,0.9997876180800842,0.045,1.0,0.0,0.75,0.013987572123604705
7,Tiered,52,0.999783873391318,0.05,1.0,0.0,0.65,0.013852712896188304
7,Tiered,53,0.9997841720322104,0.05,1.0,0.0,0.7,0.013721680612390447
7,Tiered,54,0.9998814571221821,0.05500000000000001,1.0,0.0,0.65,0.013594297632883315
7,Tiered,55,0.9999412411334394,0.075,1.0,0.0,0.85,0.013470397652008118
7,Tiered,56,0.9999363002434736,0.075,1.0,0.0,0.8,0.013349824784699543
7,Tiered,57,0.999932606002725,0.06999999999999999,1.0,0.0,0.8,0.013232432741736928
7,Tiered,58,0.9999241946441643,0.05500000000000001,1.0,0.0,0.8,0.013118084083398785
7,Tiered,59,0.9998502146919872,0.085,1.0,0.0,0.8,0.013006649542861801
7,Tiered,60,0.9998845394009207,0.06499999999999999,1.0,0.0,0.8,0.012898007411770435
7,Random,0,0.9982338481872173,0.0,1.0,0.0,0.0,0.29999999999999993
7,Random,1,0.9984884853124081,0.045,1.0,0.05,0.2,0.0948683298050514
7,Random,2,0.9982868034336867,0.025,1.0,0.0,0.1,0.06882472016116851
7,Random,3,0.997958286967827,0.034999999999999996,1.0,0.0,0.1,0.056694670951384085
7,Random,4,0.9982338481872173,0.0,1.0,0.0,0.2,0.049319696191607185
7,Random,5,0.9980783888463574,0.005,1.0,0.0,0.1,0.04423258684646915
7,Random,6,0.9982183591791683,0.039999999999999994,1.0,0.0,0.05,0.040451991747794534
7,Random,7,0.9984624129727818,0.04,1.0,0.0,0.1,0.0375
7,Random,8,0.9984281406590284,0.02,1.0,0.0,0.05,0.03511234415883917
7,Random,9,0.9982138635092321,0.015,1.0,0.0,0.15,0.03312945782245395
7,Random,10,0.9984808199452008,0.04,1.0,0.0,0.15,0.031448545101657545
7,Random,11,0.9976900730664602,0.075,1.0,0.0,0.15,0.030000000000000006
7,Random,12,0.9982338481872173,0.0,1.0,0.0,0.1,0.028734788556634548
7,Random,13,0.9976159374966501,0.08,1.0,0.0,0.15,0.027617238536949706
7,Random,14,0.9977572101120968,0.095,1.0,0.0,0.0,0.026620695282483415
7,Random,15,0.998854388876933,0.10500000000000001,1.0,0.0,0.2,0.02572478777137633
7,Random,16,0.9978337068779147,0.05,1.0,0.0,0.05,0.024913643956121993
7,Random,17,0.9973832461593537,0.075,1.0,0.0,0.05,0.02417468892076141
7,Random,18,0.9982576848415217,0.04,1.0,0.0,0.1,0.023497813499638733
7,Random,19,0.9982338481872173,0.0,1.0,0.0,0.0,0.022874785549890704
7,Random,20,0.9979650978094986,0.05,1.0,0.0,0.0,0.02229882438741499
7,Random,21,0.9982338481872173,0.0,1.0,0.0,0.1,0.021764287503300346
7,Random,22,0.9974876791408362,0.05,1.0,0.0,0.1,0.021266436150250083
7,Random,23,0.9979902008978675,0.09,1.0,0.0,0.05,0.02080125735844609
7,Random,24,0.9977203086819607,0.075,1.0,0.0,0.05,0.020365326999063918
7,Random,25,0.9977901539597605,0.09,1.0,0.0,0.1,0.01995570315713218
7,Random,26,0.998057224825924,0.04,1.0,0.0,0.1,0.019569842191603272
7,Random,27,0.9981354718134421,0.025,1.0,0.0,0.05,0.0192055319899344
7,Random,28,0.9977647918152523,0.045,1.0,0.0,0.0,0.018860838403857945
7,Random,29,0.9975920498725106,0.06,1.0,0.0,0.0,0.018534061896456462
7,Random,30,0.9981831094364209,0.034999999999999996,1.0,0.0,0.1,0.01822370217692361
7,Random,31,0.9985481439868229,0.030000000000000006,1.0,0.0,0.05,0.017928429140015904
7,Random,32,0.9977385859302046,0.06999999999999999,1.0,0.0,0.0,0.01764705882352941
7,Random,33,0.9982338481872173,0.0,1.0,0.0,0.0,0.017378533390904772
7,Random,34,0.9985623944810744,0.08,1.0,0.0,0.15,0.017121904366060488
7,Random,35,0.9979300349176355,0.045,1.0,0.0,0.1,0.016876318513890362
7,Random,36,0.9981164396326134,0.025,1.0,0.0,0.1,0.016641005886756877
7,Random,37,0.9986495679025384,0.05,1.0,0.0,0.05,0.01641526965493749
7,Random,38,0.9982338481872173,0.0,1.0,0.0,0.05,0.01619847741468117
7,Random,39,0.9978469085578672,0.08,1.0,0.0,0.05,0.015990053726670783
7,Random,40,0.9982610638244209,0.065,1.0,0.0,0.1,0.015789473684210527
7,Random,41,0.9982338481872173,0.0,1.0,0.0,0.1,0.01559625734730109
7,Random,42,0.9984414156414699,0.15,1.0,0.0,0.2,0.015409964908125424
7,Random,43,0.9987713338615135,0.06,1.0,0.0,0.2,0.01523019247700429
7,Random,44,0.9984092425892621,0.015,1.0,0.0,0.1,0.01505656839685487
7,Random,45,0.9977052459334018,0.08499999999999999,1.0,0.0,0.1,0.014888750009563956
7,Random,46,0.9976053905526605,0.045,1.0,0.0,0.0,0.01472642081021448
7,Random,47,0.9982338481872173,0.0,1.0,0.0,0.1,0.014569287935358962
7,Random,48,0.9984147572120945,0.015,1.0,0.0,0.0,0.014417079939966385
7,Random,49,0.9984685060090112,0.08499999999999999,1.0,0.0,0.15,0.014269544824634823
7,Random,50,0.9982338481872173,0.0,1.0,0.0,0.1,0.014126448280440334
7,Random,51,0.9974417216103413,0.11000000000000001,1.0,0.0,0.05,0.013987572123604705
7,Random,52,0.997987142796022,0.045,1.0,0.0,0.0,0.013852712896188304
7,Random,53,0.9974529328242798,0.075,1.0,0.0,0.0,0.013721680612390447
7,Random,54,0.9978280880856014,0.11499999999999999,1.0,0.0,0.05,0.013594297632883315
7,Random,55,0.9976683570945968,0.045,1.0,0.0,0.05,0.013470397652008118
7,Random,56,0.998371535866438,0.065,1.0,0.0,0.15,0.013349824784699543
7,Random,57,0.9981987108667157,0.12,1.0,0.0,0.25,0.013232432741736928
7,Random,58,0.9983673521781622,0.005,1.0,0.0,0.05,0.013118084083398785
7,Random,59,0.9982578057208732,0.065,1.0,0.0,0.05,0.013006649542861801
7,Random,60,0.9987798838997728,0.06000000000000001,1.0,0.0,0.2,0.012898007411770435
8,Naive,0,0.9990862245183451,0.0,1.0,0.0,0.0,0.29999999999999993
8,Naive,1,0.9972809841550203,0.22999999999999998,1.0,0.35,0.35,0.0948683298050514
8,Naive,2,0.9981302216160598,0.145,1.0,0.0,0.3,0.06882472016116851
8,Naive,3,0.9996658543005801,0.085,1.0,0.0,0.6,0.056694670951384085
8,Naive,4,0.9998149739655279,0.065,1.0,0.0,0.5,0.049319696191607185
8,Naive,5,0.9994901861785156,0.185,1.0,0.0,0.55,0.04423258684646915
8,Naive,6,0.9990678878328578,0.25,1.0,0.0,0.5,0.040451991747794534
8,Naive,7,0.9994531535972545,0.12,1.0,0.0,0.4,0.0375
8,Naive,8,0.9990702046046602,0.135,1.0,0.0,0.5,0.03511234415883917
8,Naive,9,0.9998666683450199,0.2,1.0,0.0,0.7,0.03312945782245395
8,Naive,10,0.9997750624196226,0.135,1.0,0.0,0.55,0.031448545101657545
8,Naive,11,0.9999285272536909,0.13,1.0,0.0,0.6,0.030000000000000006
8,Naive,12,0.9998245797111043,0.155,1.0,0.0,0.6,0.028734788556634548
8,Naive,13,0.9997668261140795,0.175,1.0,0.0,0.6,0.027617238536949706
8,Naive,14,0.9996564469654988,0.11000000000000001,1.0,0.0,0.8,0.026620695282483415
8,Naive,15,0.9995671361896845,0.095,1.0,0.0,0.8,0.02572478777137633
8,Naive,16,0.9997026476251186,0.14,1.0,0.0,0.8,0.024913643956121993
8,Naive,17,0.9999198220846963,0.145,1.0,0.0,0.8,0.02417468892076141
8,Naive,18,0.9999285836740409,0.135,1.0,0.0,0.55,0.023497813499638733
8,Naive,19,0.9997407164569975,0.185,1.0,0.0,0.8,0.022874785549890704
8,Naive,20,0.9999169230465353,0.16,1.0,0.0,0.8,0.02229882438741499
8,Naive,21,0.9996555343384639,0.15000000000000002,1.0,0.0,0.8,0.021764287503300346
8,Naive,22,0.9996771859873442,0.19,1.0,0.0,0.75,0.021266436150250083
8,Naive,23,0.9998430960264517,0.175,1.0,0.0,0.7,0.02080125735844609
8,Naive,24,0.9997883450739007,0.1,1.0,0.0,0.65,0.020365326999063918
8,Naive,25,0.9998632490348367,0.09,1.0,0.0,0.6,0.01995570315713218
8,Naive,26,0.9999318361009639,0.155,1.0,0.0,0.9,0.019569842191603272
8,Naive,27,0.9999981614175381,0.145,1.0,0.0,0.9,0.0192055319899344
8,Naive,28,0.9999695083447261,0.145,1.0,0.0,0.8,0.018860838403857945
8,Naive,29,0.9999932237570686,0.15,1.0,0.0,0.9,0.018534061896456462
8,Naive,30,0.9998799240532341,0.13999999999999999,1.0,0.0,0.9,0.01822370217692361
8,Naive,31,0.9999967209782717,0.11499999999999999,1.0,0.0,0.9,0.017928429140015904
8,Naive,32,0.9998730008482543,0.15,1.0,0.0,0.75,0.01764705882352941
8,Naive,33,0.9999309241791229,0.125,1.0,0.0,0.85,0.017378533390904772
8,Naive,34,0.999917170267652,0.11499999999999999,1.0,0.0,0.85,0.017121904366060488
8,Naive,35,0.9996802178688476,0.155,1.0,0.0,0.9,0.016876318513890362
8,Naive,36,0.9997450401647402,0.12,1.0,0.0,0.85,0.016641005886756877
8,Naive,37,0.9998597474044292,0.16,1.0,0.0,0.8,0.01641526965493749
8,Naive,38,0.9999682600242805,0.185,1.0,0.0,0.95,0.01619847741468117
8,Naive,39,0.9997905752487455,0.185,1.0,0.0,0.85,0.015990053726670783
8,Naive,40,0.9999287013038277,0.13,1.0,0.0,0.9,0.015789473684210527
8,Naive,41,0.9999993383466844,0.125,1.0,0.0,0.9,0.01559625734730109
8,Naive,42,0.9998661353303937,0.185,1.0,0.0,0.9,0.015409964908125424
8,Naive,43,0.999906225291243,0.2,1.0,0.0,0.9,0.01523019247700429
8,Naive,44,0.9997165786180877,0.22000000000000003,1.0,0.0,0.85,0.01505656839685487
8,Naive,45,0.9999967209782717,0.11499999999999999,1.0,0.0,1.0,0.014888750009563956
8,Naive,46,0.9999913170656092,0.125,1.0,0.0,0.85,0.01472642081021448
8,Naive,47,0.9999328131297467,0.15499999999999997,1.0,0.0,0.95,0.014569287935358962
8,Naive,48,0.9999490143802048,0.175,1.0,0.0,0.9,0.014417079939966385
8,Naive,49,0.9999797277099951,0.13999999999999999,1.0,0.0,1.0,0.014269544824634823
8,Naive,50,0.9999702419845574,0.11499999999999999,1.0,0.0,0.95,0.014126448280440334
8,Naive,51,0.9999710288069836,0.155,1.0,0.0,1.0,0.013987572123604705
8,Naive,52,0.9998367327205105,0.125,1.0,0.0,0.75,0.013852712896188304
8,Naive,53,0.9999698470612677,0.13,1.0,0.0,0.95,0.013721680612390447
8,Naive,54,0.9998407019827905,0.15499999999999997,1.0,0.0,0.85,0.013594297632883315
8,Naive,55,0.999938395102862,0.085,1.0,0.0,1.0,0.013470397652008118
8,Naive,56,0.999922997264909,0.15,1.0,0.0,0.95,0.013349824784699543
8,Naive,57,0.9999921610751615,0.11499999999999999,1.0,0.0,0.9,0.013232432741736928
8,Naive,58,0.9999778706495868,0.16,1.0,0.0,0.85,0.013118084083398785
8,Naive,59,0.9999901172351965,0.14,1.0,0.0,0.95,0.013006649542861801
8,Naive,60,0.9999853620063345,0.15499999999999997,1.0,0.0,0.95,0.012898007411770435
8,LCB,0,0.9981632392659952,0.0,1.0,0.0,0.0,0.29999999999999993
8,LCB,1,0.9983582408624914,0.06999999999999999,1.0,0.15,0.15,0.0948683298050514
8,LCB,2,0.9984451029063646,0.03,1.0,0.0,0.15,0.06882472016116851
8,LCB,3,0.9985467251448942,0.11000000000000001,1.0,0.0,0.2,0.056694670951384085
8,LCB,4,0.998318660913738,0.05500000000000001,1.0,0.0,0.1,0.049319696191607185
8,LCB,5,0.9990202771026029,0.06999999999999999,1.0,0.0,0.3,0.04423258684646915
8,LCB,6,0.9993535168177525,0.075,1.0,0.0,0.35,0.040451991747794534
8,LCB,7,0.9991518085658415,0.09,1.0,0.0,0.35,0.0375
8,LCB,8,0.999157125105547,0.1,1.0,0.0,0.3,0.03511234415883917
8,LCB,9,0.9992874295753694,0.12,1.0,0.0,0.45,0.03312945782245395
8,LCB,10,0.9995987580786017,0.13999999999999999,1.0,0.0,0.4,0.031448545101657545
8,LCB,11,0.9997466628531996,0.205,1.0,0.0,0.55,0.030000000000000006
8,LCB,12,0.9991429608727094,0.085,1.0,0.0,0.45,0.028734788556634548
8,LCB,13,0.9995820946469607,0.125,1.0,0.0,0.5,0.027617238536949706
8,LCB,14,0.9992920364052654,0.095,1.0,0.0,0.3,0.026620695282483415
8,LCB,15,0.9997785863317199,0.12500000000000003,1.0,0.0,0.45,0.02572478777137633
8,LCB,16,0.9995503330148594,0.155,1.0,0.0,0.45,0.024913643956121993
8,LCB,17,0.999332580290219,0.10500000000000001,1.0,0.0,0.35,0.02417468892076141
8,LCB,18,0.9995004309482842,0.145,1.0,0.0,0.55,0.023497813499638733
8,LCB,19,0.999673208977313,0.11000000000000001,1.0,0.0,0.45,0.022874785549890704
8,LCB,20,0.9997249825831791,0.155,1.0,0.0,0.55,0.02229882438741499
8,LCB,21,0.9993047817444731,0.11000000000000001,1.0,0.0,0.5,0.021764287503300346
8,LCB,22,0.9995692129892456,0.145,1.0,0.0,0.4,0.021266436150250083
8,LCB,23,0.9995126176485076,0.10999999999999999,1.0,0.0,0.5,0.02080125735844609
8,LCB,24,0.9994497484726909,0.11499999999999999,1.0,0.0,0.6,0.020365326999063918
8,LCB,25,0.9997549100268296,0.16499999999999998,1.0,0.0,0.6,0.01995570315713218
8,LCB,26,0.9998325404405349,0.16999999999999998,1.0,0.0,0.55,0.019569842191603272
8,LCB,27,0.9998402101960954,0.16500000000000004,1.0,0.0,0.5,0.0192055319899344
8,LCB,28,0.9996984696799093,0.15000000000000002,1.0,0.0,0.55,0.018860838403857945
8,LCB,29,0.9997712177828898,0.18,1.0,0.0,0.55,0.018534061896456462
8,LCB,30,0.9996447264108272,0.13000000000000003,1.0,0.0,0.75,0.01822370217692361
8,LCB,31,0.9996914123934829,0.14500000000000002,1.0,0.0,0.55,0.017928429140015904
8,LCB,32,0.999671301391429,0.145,1.0,0.0,0.5,0.01764705882352941
8,LCB,33,0.9995371327536693,0.13,1.0,0.0,0.6,0.017378533390904772
8,LCB,34,0.9998165763117737,0.19,1.0,0.0,0.65,0.017121904366060488
8,LCB,35,0.9998051507914086,0.17,1.0,0.0,0.45,0.016876318513890362
8,LCB,36,0.9996760341197714,0.16,1.0,0.0,0.7,0.016641005886756877
8,LCB,37,0.9998132526043089,0.14,1.0,0.0,0.65,0.01641526965493749
8,LCB,38,0.9995429562950731,0.135,1.0,0.0,0.65,0.01619847741468117
8,LCB,39,0.9998906861248859,0.17500000000000002,1.0,0.0,0.7,0.015990053726670783
8,LCB,40,0.9998719574592652,0.185,1.0,0.0,0.8,0.015789473684210527
8,LCB,41,0.9998421453226085,0.18,1.0,0.0,0.45,0.01559625734730109
8,LCB,42,0.9999001410040179,0.17,1.0,0.0,0.6,0.015409964908125424
8,LCB,43,0.9996217900278344,0.15000000000000002,1.0,0.0,0.75,0.01523019247700429
8,LCB,44,0.9998116879582113,0.185,1.0,0.0,0.65,0.01505656839685487
8,LCB,45,0.9998651639402756,0.19999999999999998,1.0,0.0,0.75,0.014888750009563956
8,LCB,46,0.9996436536389869,0.16,1.0,0.0,0.8,0.01472642081021448
8,LCB,47,0.999964793609811,0.21000000000000002,1.0,0.0,0.6,0.014569287935358962
8,LCB,48,0.9997340580476404,0.16000000000000003,1.0,0.0,0.75,0.014417079939966385
8,LCB,49,0.9996837329890228,0.16,1.0,0.0,0.6,0.014269544824634823
8,LCB,50,0.9999665333788421,0.195,1.0,0.0,0.8,0.014126448280440334
8,LCB,51,0.9997924741739238,0.15999999999999998,1.0,0.0,0.7,0.013987572123604705
8,LCB,52,0.999860851818448,0.16,1.0,0.0,0.6,0.013852712896188304
8,LCB,53,0.999955307591852,0.21000000000000002,1.0,0.0,0.75,0.013721680612390447
8,LCB,54,0.999861948982085,0.185,1.0,0.0,0.8,0.013594297632883315
8,LCB,55,0.9999704623388702,0.2,1.0,0.0,0.75,0.013470397652008118
8,LCB,56,0.9997726530190268,0.185,1.0,0.0,0.65,0.013349824784699543
8,LCB,57,0.9998304679526866,0.17,1.0,0.0,0.6,0.013232432741736928
8,LCB,58,0.9998520337189649,0.185,1.0,0.0,0.65,0.013118084083398785
8,LCB,59,0.9997714445078604,0.175,1.0,0.0,0.65,0.013006649542861801
8,LCB,60,0.9999351286984599,0.185,1.0,0.0,0.8,0.012898007411770435
8,Tiered,0,0.9995780343764986,0.0,1.0,0.0,0.0,0.29999999999999993
8,Tiered,1,0.9995780343764986,0.0,1.0,0.0,0.0,0.0948683298050514
8,Tiered,2,0.9995780343764986,0.0,1.0,0.0,0.0,0.06882472016116851
8,Tiered,3,0.9995780343764986,0.0,1.0,0.0,0.0,0.056694670951384085
8,Tiered,4,0.9995780343764986,0.0,1.0,0.0,0.0,0.049319696191607185
8,Tiered,5,0.9995780343764986,0.0,1.0,0.0,0.0,0.04423258684646915
8,Tiered,6,0.9995780343764986,0.0,1.0,0.0,0.0,0.040451991747794534
8,Tiered,7,0.9995780343764986,0.0,1.0,0.0,0.0,0.0375
8,Tiered,8,0.9995780343764986,0.0,1.0,0.0,0.0,0.03511234415883917
8,Tiered,9,0.9995780343764986,0.0,1.0,0.0,0.0,0.03312945782245395
8,Tiered,10,0.9995780343764986,0.0,1.0,0.0,0.0,0.031448545101657545
8,Tiered,11,0.9995780343764986,0.0,1.0,0.0,0.0,0.030000000000000006
8,Tiered,12,0.9995780343764986,0.0,1.0,0.0,0.0,0.028734788556634548
8,Tiered,13,0.9995780343764986,0.0,1.0,0.0,0.0,0.027617238536949706
8,Tiered,14,0.9995780343764986,0.0,1.0,0.0,0.0,0.026620695282483415
8,Tiered,15,0.9995780343764986,0.0,1.0,0.0,0.0,0.02572478777137633
8,Tiered,16,0.9995780343764986,0.0,1.0,0.0,0.0,0.024913643956121993
8,Tiered,17,0.9995780343764986,0.0,1.0,0.0,0.0,0.02417468892076141
8,Tiered,18,0.9995780343764986,0.0,1.0,0.0,0.0,0.023497813499638733
8,Tiered,19,0.9995780343764986,0.0,1.0,0.0,0.0,0.022874785549890704
8,Tiered,20,0.9995780343764986,0.0,1.0,0.0,0.25,0.02229882438741499
8,Tiered,21,0.999771552987256,0.005,1.0,0.0,0.3,0.021764287503300346
8,Tiered,22,0.9999130247437135,0.045,1.0,0.0,0.3,0.021266436150250083
8,Tiered,23,0.9999130247437135,0.045,1.0,0.0,0.35,0.02080125735844609
8,Tiered,24,0.9999130247437135,0.045,1.0,0.0,0.35,0.020365326999063918
8,Tiered,25,0.9998712657172879,0.034999999999999996,1.0,0.0,0.55,0.01995570315713218
8,Tiered,26,0.9999130247437135,0.045,1.0,0.0,0.25,0.019569842191603272
8,Tiered,27,0.999771552987256,0.005,1.0,0.0,0.3,0.0192055319899344
8,Tiered,28,0.999771552987256,0.005,1.0,0.0,0.45,0.018860838403857945
8,Tiered,29,0.9999918618093686,0.08,1.0,0.0,0.35,0.018534061896456462
8,Tiered,30,0.9999130247437135,0.045,1.0,0.0,0.55,0.01822370217692361
8,Tiered,31,0.9998078079583396,0.025,1.0,0.0,0.45,0.017928429140015904
8,Tiered,32,0.9999130247437135,0.045,1.0,0.0,0.65,0.01764705882352941
8,Tiered,33,0.9999130247437135,0.045,1.0,0.0,0.35,0.017378533390904772
8,Tiered,34,0.9999918618093686,0.08,1.0,0.0,0.6,0.017121904366060488
8,Tiered,35,0.9999635996516247,0.075,1.0,0.0,0.5,0.016876318513890362
8,Tiered,36,0.9999130247437135,0.045,1.0,0.0,0.55,0.016641005886756877
8,Tiered,37,0.9999130247437135,0.045,1.0,0.0,0.45,0.01641526965493749
8,Tiered,38,0.999771552987256,0.005,1.0,0.0,0.6,0.01619847741468117
8,Tiered,39,0.9998227347233379,0.03,1.0,0.0,0.3,0.015990053726670783
8,Tiered,40,0.9998200839812059,0.01,1.0,0.0,0.45,0.015789473684210527
8,Tiered,41,0.9998135479107102,0.04,1.0,0.0,0.6,0.01559625734730109
8,Tiered,42,0.9999130247437135,0.045,1.0,0.0,0.6,0.015409964908125424
8,Tiered,43,0.999771552987256,0.005,1.0,0.0,0.55,0.01523019247700429
8,Tiered,44,0.9998227347233379,0.03,1.0,0.0,0.5,0.01505656839685487
8,Tiered,45,0.9999130247437135,0.045,1.0,0.0,0.65,0.014888750009563956
8,Tiered,46,0.999915689532906,0.045,1.0,0.0,0.7,0.01472642081021448
8,Tiered,47,0.9998409327012026,0.034999999999999996,1.0,0.0,0.6,0.014569287935358962
8,Tiered,48,0.9999130247437135,0.045,1.0,0.0,0.6,0.014417079939966385
8,Tiered,49,0.9999182129063267,0.065,1.0,0.0,0.65,0.014269544824634823
8,Tiered,50,0.9998351582542986,0.02,1.0,0.0,0.6,0.014126448280440334
8,Tiered,51,0.9999130247437135,0.045,1.0,0.0,0.55,0.013987572123604705
8,Tiered,52,0.9999130247437135,0.045,1.0,0.0,0.45,0.013852712896188304
8,Tiered,53,0.9999638630244713,0.065,1.0,0.0,0.5,0.013721680612390447
8,Tiered,54,0.999964079111084,0.06999999999999999,1.0,0.0,0.55,0.013594297632883315
8,Tiered,55,0.9999130247437135,0.045,1.0,0.0,0.5,0.013470397652008118
8,Tiered,56,0.9999633720614254,0.06,1.0,0.0,0.65,0.013349824784699543
8,Tiered,57,0.9999615557376634,0.05,1.0,0.0,0.75,0.013232432741736928
8,Tiered,58,0.9999898178954071,0.05500000000000001,1.0,0.0,0.5,0.013118084083398785
8,Tiered,59,0.9999130247437135,0.045,1.0,0.0,0.6,0.013006649542861801
8,Tiered,60,0.9998303934545103,0.034999999999999996,1.0,0.0,0.65,0.012898007411770435
8,Random,0,0.9982601918343313,0.08,1.0,0.1,0.05,0.29999999999999993
8,Random,1,0.9987158643627829,0.02,1.0,0.05,0.05,0.0948683298050514
8,Random,2,0.9981551978508794,0.06999999999999999,1.0,0.0,0.1,0.06882472016116851
8,Random,3,0.99803953829442,0.08,1.0,0.0,0.1,0.056694670951384085
8,Random,4,0.9983501527963968,0.07,1.0,0.0,0.15,0.049319696191607185
8,Random,5,0.9989967390150694,0.015,1.0,0.0,0.1,0.04423258684646915
