t,strategy,ndcg,rd,lss,ptkr,conv,sigma,run
13,Random,0.9896582493710864,0.08333333333333333,0.9999999999999999,0.0,0.05,0.026628208601630923,0
14,Random,0.9902667514030087,0.060000000000000005,0.9999999999999999,0.0,0.05,0.025728633362981982,0
15,Random,0.9902871230753143,0.07166666666666668,0.9999999999999999,0.0,0.06666666666666667,0.024887336981560353,0
16,Random,0.9953357424011092,0.023333333333333334,0.9999999999999999,0.0,0.1,0.024098901719480828,0
17,Random,0.9940088108055524,0.024166666666666666,0.9999999999999999,0.0,0.15,0.023358549403649755,0
18,Random,0.9915914076263179,0.06583333333333333,0.9999999999999999,0.0,0.11666666666666667,0.02266205227429368,0
19,Random,0.9898522281372749,0.075,0.9999999999999999,0.0,0.1,0.022005657701506556,0
20,Random,0.9894231570756242,0.09499999999999999,0.9999999999999999,0.0,0.1,0.0213860245059486,0
0,Naive,0.9932097697285632,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,1
1,Naive,0.9962521655707853,0.021666666666666667,0.9999999999999999,0.0,0.016666666666666666,0.045880494279694636,1
2,Naive,0.9964443799810467,0.022500000000000003,0.9999999999999999,0.0,0.016666666666666666,0.04343871936798272,1
3,Naive,0.997551672044316,0.04000000000000001,0.9999999999999999,0.0,0.05,0.04220352809569659,1
4,Naive,0.9970699318851544,0.022500000000000003,0.9999999999999999,0.0,0.016666666666666666,0.03915690677281295,1
5,Naive,0.9987230783521434,0.05500000000000001,0.9999999999999999,0.0,0.06666666666666667,0.03906153556467377,1
6,Naive,0.9988158184552253,0.05583333333333333,0.9999999999999999,0.0,0.06666666666666667,0.03760490853776599,1
7,Naive,0.9975122058811038,0.028333333333333335,0.9999999999999999,0.0,0.03333333333333333,0.034446999930704256,1
8,Naive,0.9984226288043677,0.04000000000000001,0.9999999999999999,0.0,0.03333333333333333,0.0337189442953344,1
9,Naive,0.9983397872726766,0.04416666666666667,0.9999999999999999,0.0,0.05,0.032415977952563034,1
10,Naive,0.9985782656340364,0.05,0.9999999999999999,0.0,0.06666666666666667,0.03152744794203941,1
11,Naive,0.9983248263701022,0.04,0.9999999999999999,0.0,0.03333333333333333,0.02994156727025393,1
12,Naive,0.998730919985304,0.04916666666666667,0.9999999999999999,0.0,0.05,0.029502229252195367,1
13,Naive,0.9984759652594766,0.043333333333333335,0.9999999999999999,0.0,0.03333333333333333,0.028162585409847996,1
14,Naive,0.9980363483635482,0.035833333333333335,0.9999999999999999,0.0,0.03333333333333333,0.026912457948946197,1
15,Naive,0.9988302181557976,0.05583333333333333,0.9999999999999999,0.0,0.06666666666666667,0.027152167006090175,1
16,Naive,0.9981850294879125,0.035833333333333335,0.9999999999999999,0.0,0.016666666666666666,0.025256333538846466,1
17,Naive,0.998850612929233,0.05666666666666667,0.9999999999999999,0.0,0.06666666666666667,0.0256351929596167,1
18,Naive,0.9985139455812612,0.04666666666666667,0.9999999999999999,0.0,0.05,0.024433998388882893,1
19,Naive,0.998850612929233,0.05666666666666667,0.9999999999999999,0.0,0.06666666666666667,0.024429568428867107,1
20,Naive,0.9991082878995703,0.05583333333333333,0.9999999999999999,0.0,0.06666666666666667,0.023621659582937733,1
0,LCB,0.9872916737368534,0.0,0.9999999999999999,0.0,0.9166666666666666,0.0479157423749955,1
1,LCB,0.9872916737368534,0.0,0.9999999999999999,0.0,0.9166666666666666,0.04738667561005526,1
2,LCB,0.9872916737368534,0.0,0.9999999999999999,0.0,0.9166666666666666,0.04391363629443985,1
3,LCB,0.9872916737368534,0.0,0.9999999999999999,0.0,0.9166666666666666,0.04190278448664198,1
4,LCB,0.9910605297375975,0.014999999999999998,0.9999999999999999,0.0,0.9166666666666666,0.04104988704164339,1
5,LCB,0.9925011340401432,0.030000000000000002,0.9999999999999999,0.0,0.9166666666666666,0.04023433548480326,1
6,LCB,0.9936014693450202,0.03666666666666667,0.9999999999999999,0.0,0.9166666666666666,0.038686762663809895,1
7,LCB,0.9933563497219107,0.035833333333333335,0.9999999999999999,0.0,0.9166666666666666,0.036646473496941924,1
8,LCB,0.9938382010622739,0.041666666666666664,0.9999999999999999,0.0,0.9166666666666666,0.03566653876815691,1
9,LCB,0.9936478680132507,0.04000000000000001,0.9999999999999999,0.0,0.9166666666666666,0.034311826738959376,1
10,LCB,0.9938749694684209,0.04083333333333334,0.9999999999999999,0.0,0.95,0.03299516022501901,1
11,LCB,0.9927897638091586,0.0325,0.9999999999999999,0.0,0.95,0.031716165114049295,1
12,LCB,0.9944122884385197,0.04583333333333333,0.9999999999999999,0.0,0.95,0.031013612319265475,1
13,LCB,0.9941375146924758,0.042499999999999996,0.9999999999999999,0.0,0.95,0.02936237449055646,1
14,LCB,0.9943462594843252,0.04666666666666666,0.9999999999999999,0.0,0.9666666666666667,0.029050856999505197,1
15,LCB,0.994441097641624,0.04666666666666666,0.9999999999999999,0.0,0.9666666666666667,0.0281681197517309,1
16,LCB,0.9950396974702499,0.055,0.9999999999999999,0.0,0.9833333333333333,0.0277072924650112,1
17,LCB,0.9951975906714741,0.05999999999999999,0.9999999999999999,0.0,0.9666666666666667,0.027079370140116257,1
18,LCB,0.9950544478509565,0.05666666666666667,0.9999999999999999,0.0,0.9666666666666667,0.026202322032782624,1
19,LCB,0.9961615335500847,0.05666666666666667,0.9999999999999999,0.0,0.9833333333333333,0.02535426024934019,1
20,LCB,0.9958144238494029,0.055,0.9999999999999999,0.0,0.9833333333333333,0.02481268797572751,1
0,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,1
1,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.04638255472314818,1
2,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.046021360983378036,1
3,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.044873976218754726,1
4,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.042790416728826844,1
5,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.04055416977464688,1
6,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.0393154051658471,1
7,Tiered,0.9899272679976578,0.0,0.9999999999999999,0.0,0.0,0.037924697554747394,1
8,Tiered,0.9954145667110095,0.0375,0.9999999999999999,0.0,0.9333333333333333,0.037274520948257714,1
9,Tiered,0.9963151366591866,0.03916666666666666,0.9999999999999999,0.0,0.9333333333333333,0.0363001086833056,1
10,Tiered,0.9958470139555975,0.042499999999999996,0.9999999999999999,0.0,0.9333333333333333,0.03459598075730321,1
11,Tiered,0.9968059852980161,0.04833333333333333,0.9999999999999999,0.0,0.9333333333333333,0.03423814898855877,1
12,Tiered,0.9964599738377388,0.045833333333333344,0.9999999999999999,0.0,0.9333333333333333,0.03291568841586592,1
13,Tiered,0.9969486581130809,0.04833333333333333,0.9999999999999999,0.0,0.9333333333333333,0.031605634620051386,1
14,Tiered,0.9972400012852203,0.06083333333333333,0.9999999999999999,0.0,0.95,0.031181495713193303,1
15,Tiered,0.9973734807478696,0.051666666666666666,0.9999999999999999,0.0,0.9333333333333333,0.03005430550266613,1
16,Tiered,0.9973579601643363,0.050833333333333335,0.9999999999999999,0.0,0.9333333333333333,0.029091424226802182,1
17,Tiered,0.9985582724410546,0.06749999999999999,0.9999999999999999,0.0,0.9666666666666667,0.02892546659180739,1
18,Tiered,0.9983559209725212,0.059166666666666666,0.9999999999999999,0.0,0.9333333333333333,0.02792063733049153,1
19,Tiered,0.9990473858854024,0.07916666666666666,0.9999999999999999,0.0,0.9666666666666667,0.027742527945637356,1
20,Tiered,0.9989824048387618,0.06916666666666667,0.9999999999999999,0.0,0.95,0.026754316507233564,1
0,Random,0.9918521187223978,0.04083333333333334,0.9999999999999999,0.0,0.08333333333333333,0.0479157423749955,1
1,Random,0.9941116295143902,0.025833333333333333,0.9999999999999999,0.0,0.05,0.046884615166601716,1
2,Random,0.9921188490062972,0.06916666666666667,0.9999999999999999,0.0,0.05,0.04391363629443985,1
3,Random,0.9876186756731342,0.06333333333333334,0.9999999999999999,0.0,0.05,0.04304828420279987,1
4,Random,0.9843440170961009,0.12250000000000001,0.9999999999999999,0.0,0.06666666666666667,0.04092674869798068,1
5,Random,0.9919937929452858,0.03916666666666667,0.9999999999999999,0.0,0.06666666666666667,0.0397108312228919,1
6,Random,0.9918642981536434,0.06999999999999999,0.9999999999999999,0.0,0.08333333333333333,0.03802605220351303,1
7,Random,0.9922447441002269,0.05,0.9999999999999999,0.0,0.05,0.03648815331377668,1
8,Random,0.9913224617516572,0.05583333333333333,0.9999999999999999,0.0,0.08333333333333333,0.034347806579659336,1
9,Random,0.9917594276885886,0.0825,0.9999999999999999,0.0,0.1,0.03331782702623629,1
10,Random,0.988388822950397,0.12500000000000003,0.9999999999999999,0.0,0.05,0.032890600352345124,1
11,Random,0.9888818305371996,0.1,0.9999999999999999,0.0,0.016666666666666666,0.031102927057469944,1
12,Random,0.9934608335396137,0.02333333333333333,0.9999999999999999,0.0,0.05,0.030821508385727163,1
13,Random,0.9849035997729161,0.10833333333333334,0.9999999999999999,0.0,0.08333333333333333,0.029354258061473695,1
14,Random,0.9914485324374651,0.0625,0.9999999999999999,0.0,0.08333333333333333,0.028815229168822325,1
15,Random,0.9888504861453282,0.09333333333333332,0.9999999999999999,0.0,0.11666666666666667,0.027781208269287552,1
16,Random,0.9901715093030007,0.09999999999999999,0.9999999999999999,0.0,0.03333333333333333,0.026906427696690154,1
17,Random,0.9920566425870322,0.05083333333333333,0.9999999999999999,0.0,0.08333333333333333,0.02624804690840837,1
18,Random,0.9883969280241833,0.08416666666666668,0.9999999999999999,0.0,0.0,0.025722606968927236,1
19,Random,0.9879232776318377,0.10083333333333333,0.9999999999999999,0.0,0.06666666666666667,0.024849289722002777,1
20,Random,0.9911591737095459,0.08083333333333333,0.9999999999999999,0.0,0.05,0.024340184206326273,1
0,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,2
1,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.04487637339278756,2
2,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.04219941280606247,2
3,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.039823717669784126,2
4,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.03770116069657199,2
5,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.03579334344404065,2
6,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.03406925719346234,2
7,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.03250358748415846,2
8,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.031075464809320927,2
9,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.029767530299193812,2
10,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.028565227501671016,2
11,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.027456258919345763,2
12,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.02643016426677988,2
13,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.02547798979399235,2
14,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.024592026536595892,2
15,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.02376560129670728,2
16,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.02299290836596032,2
17,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.022268873018522706,2
18,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.021589039990867417,2
19,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.020949481771021673,2
20,Naive,1.0,0.0,0.9999999999999999,0.0,0.0,0.02034672271059371,2
0,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.0479157423749955,2
1,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.04487637339278756,2
2,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.04219941280606247,2
3,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.039823717669784126,2
4,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.03770116069657199,2
5,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.03579334344404065,2
6,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.03406925719346234,2
7,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.03250358748415846,2
8,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.031075464809320927,2
9,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.029767530299193812,2
10,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.028565227501671016,2
11,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.027456258919345763,2
12,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.02643016426677988,2
13,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.02547798979399235,2
14,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.024592026536595892,2
15,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.02376560129670728,2
16,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.02299290836596032,2
17,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.022268873018522706,2
18,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.021589039990867417,2
19,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.020949481771021673,2
20,LCB,1.0,0.0,0.9999999999999999,0.0,1.0,0.02034672271059371,2
0,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,2
1,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.04638255472314818,2
2,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.04420310900344583,2
3,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.04257409789575431,2
4,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.04030735788453078,2
5,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.03938618339378284,2
6,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.037223235288119313,2
7,Tiered,0.9847318825673599,0.0,0.9999999999999999,0.0,0.0,0.03621035762757088,2
8,Tiered,0.9926708278836099,0.04083333333333334,0.9999999999999999,0.0,0.9833333333333333,0.0348495925176252,2
9,Tiered,0.9923538486495321,0.03916666666666667,0.9999999999999999,0.0,0.9666666666666667,0.033563040109198944,2
10,Tiered,0.9937519739449682,0.05,0.9999999999999999,0.0,0.9666666666666667,0.03271065152723624,2
11,Tiered,0.9944784133144624,0.05333333333333334,0.9999999999999999,0.0,0.9833333333333333,0.03178198147493465,2
12,Tiered,0.993968566998851,0.04333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.030294715140135133,2
13,Tiered,0.9951081989745867,0.04833333333333334,0.9999999999999999,0.0,0.9833333333333333,0.029548463282948353,2
14,Tiered,0.995369551433592,0.05583333333333334,0.9999999999999999,0.0,1.0,0.02880960388634714,2
15,Tiered,0.9950778684561229,0.04666666666666667,0.9999999999999999,0.0,0.9833333333333333,0.027735841859053315,2
16,Tiered,0.9956921514699913,0.05416666666666667,0.9999999999999999,0.0,0.9833333333333333,0.02708594655938608,2
17,Tiered,0.993968566998851,0.04333333333333333,0.9999999999999999,0.0,0.9833333333333333,0.02595905994905875,2
18,Tiered,0.9951661903859039,0.050833333333333335,0.9999999999999999,0.0,0.9833333333333333,0.025454936938721376,2
19,Tiered,0.9956805527633248,0.058333333333333334,0.9999999999999999,0.0,1.0,0.025081357575790282,2
20,Tiered,0.9976398496970924,0.06083333333333333,0.9999999999999999,0.0,1.0,0.024497894463687508,2
0,Random,0.9960856455035075,0.055,0.9999999999999999,0.0,0.03333333333333333,0.0479157423749955,2
1,Random,0.9915341884949542,0.09333333333333332,0.9999999999999999,0.0,0.06666666666666667,0.04537843383624109,2
2,Random,0.9935509982479919,0.10250000000000001,0.9999999999999999,0.0,0.06666666666666667,0.04219941280606247,2
3,Random,0.9956632534448748,0.07916666666666666,0.9999999999999999,0.0,0.08333333333333333,0.039823717669784126,2
4,Random,0.9963606669161541,0.05333333333333333,0.9999999999999999,0.0,0.08333333333333333,0.03770116069657199,2
5,Random,0.9938289679461452,0.08333333333333333,0.9999999999999999,0.0,0.06666666666666667,0.036781208059288084,2
6,Random,0.9969618929121163,0.08916666666666667,0.9999999999999999,0.0,0.11666666666666667,0.035020168480972856,2
7,Random,0.995201418218606,0.055833333333333325,0.9999999999999999,0.0,0.05,0.03352416417569467,2
8,Random,0.989276045713479,0.08166666666666665,0.9999999999999999,0.0,0.1,0.03195934483843215,2
9,Random,0.9912892376351687,0.095,0.9999999999999999,0.0,0.08333333333333333,0.030803246689613747,2
10,Random,0.9924312215102581,0.065,0.9999999999999999,0.0,0.05,0.029570441002177993,2
11,Random,0.9928250454051619,0.06166666666666667,0.9999999999999999,0.0,0.05,0.028254410582278296,2
12,Random,0.993370534821635,0.09166666666666666,0.9999999999999999,0.0,0.1,0.027378550417889103,2
13,Random,0.9948582442352845,0.08416666666666667,0.9999999999999999,0.0,0.08333333333333333,0.026557491560513614,2
14,Random,0.9933871234069758,0.05333333333333334,0.9999999999999999,0.0,0.016666666666666666,0.02548883456478067,2
15,Random,0.9943150891398939,0.09083333333333334,0.9999999999999999,0.0,0.05,0.024701924392264415,2
16,Random,0.9963707592537887,0.03916666666666667,0.9999999999999999,0.0,0.05,0.024002161731891743,2
17,Random,0.9935263645071685,0.10833333333333334,0.9999999999999999,0.0,0.06666666666666667,0.023358549403649755,2
18,Random,0.9962344189883993,0.04583333333333333,0.9999999999999999,0.0,0.06666666666666667,0.022591469095263546,2
19,Random,0.9960252499235478,0.044166666666666674,0.9999999999999999,0.0,0.13333333333333333,0.021850259970874805,2
20,Random,0.9957158160096387,0.0925,0.9999999999999999,0.0,0.1,0.021175735827714925,2
0,Naive,0.9901064935399918,0.0,0.9999999999999999,0.0,0.0,0.0479157423749955,3
1,Naive,0.9957489048344812,0.05416666666666667,0.9999999999999999,0.0,0.05,0.04738667561005526,3
2,Naive,0.9963702019229085,0.05666666666666667,0.9999999999999999,0.0,0.06666666666666667,0.044863470147354124,3
3,Naive,0.9970753025132372,0.07,0.9999999999999999,0.0,0.1,0.04363496590751791,3
4,Naive,0.9951583102125859,0.028333333333333332,0.9999999999999999,0.0,0.03333333333333333,0.03947100262173972,3
5,Naive,0.9965499314519073,0.04833333333333333,0.9999999999999999,0.0,0.06666666666666667,0.038551892164857014,3
6,Naive,0.9978932206281603,0.07416666666666667,0.9999999999999999,0.0,0.08333333333333333,0.03865574310075699,3
7,Naive,0.9970393770916426,0.06166666666666666,0.9999999999999999,0.0,0.06666666666666667,0.03676842991813502,3
